Date,Rate,BOP,GDP,GGDEBT,PPP,TERMTRADE,INTRATE,INFRATE,PPI
2007-01-26,1.2927,,,,0.790493,1.0306610288812201,,,
2007-01-29,1.2957,,,,0.790493,1.0306610288812201,,,
2007-01-30,1.297,,,,0.790493,1.0306610288812201,,,
2007-01-31,1.3032,,,,0.790493,1.0306610288812201,,,
2007-02-01,1.3022,,,,0.790493,1.0306610288812201,,,
2007-02-02,1.2959,,,,0.790493,1.0306610288812201,,,
2007-02-05,1.2928,,,,0.790493,1.0306610288812201,,,
2007-02-06,1.2984,,,,0.790493,1.0306610288812201,,,
2007-02-07,1.3012,,,,0.790493,1.0306610288812201,,,
2007-02-08,1.3041,,,,0.790493,1.0306610288812201,,,
2007-02-09,1.3007,,,,0.790493,1.0306610288812201,,,
2007-02-12,1.2967,,,,0.790493,1.0306610288812201,,,
2007-02-13,1.3038,,,,0.790493,1.0306610288812201,,,
2007-02-14,1.3131,,,,0.790493,1.0306610288812201,,,
2007-02-15,1.3141,,,,0.790493,1.0306610288812201,,,
2007-02-16,1.3143,,,,0.790493,1.0306610288812201,,,
2007-02-20,1.3138,,,,0.790493,1.0306610288812201,,,
2007-02-21,1.314,,,,0.790493,1.0306610288812201,,,
2007-02-22,1.3125,,,,0.790493,1.0306610288812201,,,
2007-02-23,1.3167,,,,0.790493,1.0306610288812201,,,
2007-02-26,1.3188,,,,0.790493,1.0306610288812201,,,
2007-02-27,1.3243,,,,0.790493,1.0306610288812201,,,
2007-02-28,1.3228,,,,0.790493,1.0306610288812201,,,
2007-03-01,1.3188,,,,0.790493,1.0306610288812201,,,
2007-03-02,1.3196,,,,0.790493,1.0306610288812201,,,
2007-03-05,1.3093,,,,0.790493,1.0306610288812201,,,
2007-03-06,1.3129,,,,0.790493,1.0306610288812201,,,
2007-03-07,1.3177,,,,0.790493,1.0306610288812201,,,
2007-03-08,1.3132,,,,0.790493,1.0306610288812201,,,
2007-03-09,1.3152,,,,0.790493,1.0306610288812201,,,
2007-03-12,1.3188,,,,0.790493,1.0306610288812201,,,
2007-03-13,1.3196,,,,0.790493,1.0306610288812201,,,
2007-03-14,1.3217,,,,0.790493,1.0306610288812201,,,
2007-03-15,1.3236,,,,0.790493,1.0306610288812201,,,
2007-03-16,1.3303,,,,0.790493,1.0306610288812201,,,
2007-03-19,1.33,,,,0.790493,1.0306610288812201,,,
2007-03-20,1.3316,,,,0.790493,1.0306610288812201,,,
2007-03-21,1.3384,,,,0.790493,1.0306610288812201,,,
2007-03-22,1.333,,,,0.790493,1.0306610288812201,,,
2007-03-23,1.3283,,,,0.790493,1.0306610288812201,,,
2007-03-26,1.3331,,,,0.790493,1.0306610288812201,,,
2007-03-27,1.335,,,,0.790493,1.0306610288812201,,,
2007-03-28,1.3317,,,,0.790493,1.0306610288812201,,,
2007-03-29,1.3331,,,,0.790493,1.0306610288812201,,,
2007-03-30,1.3354,,,,0.790493,1.0306610288812201,,,
2007-04-02,1.3365,,,,0.790493,1.0306610288812201,,,
2007-04-03,1.3332,,,,0.790493,1.0306610288812201,,,
2007-04-04,1.3372,,,,0.790493,1.0306610288812201,,,
2007-04-05,1.3421,,,,0.790493,1.0306610288812201,,,
2007-04-09,1.3355,,,,0.790493,1.0306610288812201,,,
2007-04-10,1.3434,,,,0.790493,1.0306610288812201,,,
2007-04-11,1.343,,,,0.790493,1.0306610288812201,,,
2007-04-12,1.3486,,,,0.790493,1.0306610288812201,,,
2007-04-13,1.3528,,,,0.790493,1.0306610288812201,,,
2007-04-16,1.3528,,,,0.790493,1.0306610288812201,,,
2007-04-17,1.3572,,,,0.790493,1.0306610288812201,,,
2007-04-18,1.3608,,,,0.790493,1.0306610288812201,,,
2007-04-19,1.3609,,,,0.790493,1.0306610288812201,,,
2007-04-20,1.3589,,,,0.790493,1.0306610288812201,,,
2007-04-23,1.3575,,,,0.790493,1.0306610288812201,,,
2007-04-24,1.3639,,,,0.790493,1.0306610288812201,,,
2007-04-25,1.3638,,,,0.790493,1.0306610288812201,,,
2007-04-26,1.3586,,,,0.790493,1.0306610288812201,,,
2007-04-27,1.365,,,,0.790493,1.0306610288812201,,,
2007-04-30,1.3643,,,,0.790493,1.0306610288812201,,,
2007-05-01,1.3602,,,,0.790493,1.0306610288812201,,,
2007-05-02,1.3588,,,,0.790493,1.0306610288812201,,,
2007-05-03,1.3552,,,,0.790493,1.0306610288812201,,,
2007-05-04,1.359,,,,0.790493,1.0306610288812201,,,
2007-05-07,1.3596,,,,0.790493,1.0306610288812201,,,
2007-05-08,1.3541,,,,0.790493,1.0306610288812201,,,
2007-05-09,1.3529,,,,0.790493,1.0306610288812201,,,
2007-05-10,1.3483,,,,0.790493,1.0306610288812201,,,
2007-05-11,1.3521,,,,0.790493,1.0306610288812201,,,
2007-05-14,1.3541,,,,0.790493,1.0306610288812201,,,
2007-05-15,1.3591,,,,0.790493,1.0306610288812201,,,
2007-05-16,1.352,,,,0.790493,1.0306610288812201,,,
2007-05-17,1.3492,,,,0.790493,1.0306610288812201,,,
2007-05-18,1.3507,,,,0.790493,1.0306610288812201,,,
2007-05-21,1.3464,,,,0.790493,1.0306610288812201,,,
2007-05-22,1.3448,,,,0.790493,1.0306610288812201,,,
2007-05-23,1.3459,,,,0.790493,1.0306610288812201,,,
2007-05-24,1.3427,,,,0.790493,1.0306610288812201,,,
2007-05-25,1.3442,,,,0.790493,1.0306610288812201,,,
2007-05-29,1.3447,,,,0.790493,1.0306610288812201,,,
2007-05-30,1.3425,,,,0.790493,1.0306610288812201,,,
2007-05-31,1.3453,,,,0.790493,1.0306610288812201,,,
2007-06-01,1.3447,,,,0.790493,1.0306610288812201,,,
2007-06-04,1.3489,,,,0.790493,1.0306610288812201,,,
2007-06-05,1.3518,,,,0.790493,1.0306610288812201,,,
2007-06-06,1.3501,,,,0.790493,1.0306610288812201,,,
2007-06-07,1.3427,,,,0.790493,1.0306610288812201,,,
2007-06-08,1.3372,,,,0.790493,1.0306610288812201,,,
2007-06-11,1.3358,,,,0.790493,1.0306610288812201,,,
2007-06-12,1.3303,,,,0.790493,1.0306610288812201,,,
2007-06-13,1.3311,,,,0.790493,1.0306610288812201,,,
2007-06-14,1.3311,,,,0.790493,1.0306610288812201,,,
2007-06-15,1.3387,,,,0.790493,1.0306610288812201,,,
2007-06-18,1.3415,,,,0.790493,1.0306610288812201,,,
2007-06-19,1.3423,,,,0.790493,1.0306610288812201,,,
2007-06-20,1.3406,,,,0.790493,1.0306610288812201,,,
2007-06-21,1.3385,,,,0.790493,1.0306610288812201,,,
2007-06-22,1.3468,,,,0.790493,1.0306610288812201,,,
2007-06-25,1.3461,,,,0.790493,1.0306610288812201,,,
2007-06-26,1.3454,,,,0.790493,1.0306610288812201,,,
2007-06-27,1.345,,,,0.790493,1.0306610288812201,,,
2007-06-28,1.3442,,,,0.790493,1.0306610288812201,,,
2007-06-29,1.3541,,,,0.790493,1.0306610288812201,,,
2007-07-02,1.3624,,,,0.790493,1.0306610288812201,,,
2007-07-03,1.361,,,,0.790493,1.0306610288812201,,,
2007-07-05,1.3595,,,,0.790493,1.0306610288812201,,,
2007-07-06,1.3627,,,,0.790493,1.0306610288812201,,,
2007-07-09,1.363,,,,0.790493,1.0306610288812201,,,
2007-07-10,1.3748,,,,0.790493,1.0306610288812201,,,
2007-07-11,1.3743,,,,0.790493,1.0306610288812201,,,
2007-07-12,1.3793,,,,0.790493,1.0306610288812201,,,
2007-07-13,1.3781,,,,0.790493,1.0306610288812201,,,
2007-07-16,1.377,,,,0.790493,1.0306610288812201,,,
2007-07-17,1.3787,,,,0.790493,1.0306610288812201,,,
2007-07-18,1.3803,,,,0.790493,1.0306610288812201,,,
2007-07-19,1.3795,,,,0.790493,1.0306610288812201,,,
2007-07-20,1.3826,,,,0.790493,1.0306610288812201,,,
2007-07-23,1.3812,,,,0.790493,1.0306610288812201,,,
2007-07-24,1.3826,,,,0.790493,1.0306610288812201,,,
2007-07-25,1.3723,,,,0.790493,1.0306610288812201,,,
2007-07-26,1.3741,,,,0.790493,1.0306610288812201,,,
2007-07-27,1.3635,,,,0.790493,1.0306610288812201,,,
2007-07-30,1.3691,,,,0.790493,1.0306610288812201,,,
2007-07-31,1.367,,,,0.790493,1.0306610288812201,,,
2007-08-01,1.3672,,,,0.790493,1.0306610288812201,,,
2007-08-02,1.37,,,,0.790493,1.0306610288812201,,,
2007-08-03,1.3773,,,,0.790493,1.0306610288812201,,,
2007-08-06,1.3785,,,,0.790493,1.0306610288812201,,,
2007-08-07,1.374,,,,0.790493,1.0306610288812201,,,
2007-08-08,1.3796,,,,0.790493,1.0306610288812201,,,
2007-08-09,1.3676,,,,0.790493,1.0306610288812201,,,
2007-08-10,1.3691,,,,0.790493,1.0306610288812201,,,
2007-08-13,1.3611,,,,0.790493,1.0306610288812201,,,
2007-08-14,1.3532,,,,0.790493,1.0306610288812201,,,
2007-08-15,1.3423,,,,0.790493,1.0306610288812201,,,
2007-08-16,1.3423,,,,0.790493,1.0306610288812201,,,
2007-08-17,1.3474,,,,0.790493,1.0306610288812201,,,
2007-08-20,1.3474,,,,0.790493,1.0306610288812201,,,
2007-08-21,1.346,,,,0.790493,1.0306610288812201,,,
2007-08-22,1.3543,,,,0.790493,1.0306610288812201,,,
2007-08-23,1.3565,,,,0.790493,1.0306610288812201,,,
2007-08-24,1.3674,,,,0.790493,1.0306610288812201,,,
2007-08-27,1.3641,,,,0.790493,1.0306610288812201,,,
2007-08-28,1.3601,,,,0.790493,1.0306610288812201,,,
2007-08-29,1.3676,,,,0.790493,1.0306610288812201,,,
2007-08-30,1.3635,,,,0.790493,1.0306610288812201,,,
2007-08-31,1.3628,,,,0.790493,1.0306610288812201,,,
2007-09-04,1.3603,,,,0.790493,1.0306610288812201,,,
2007-09-05,1.3647,,,,0.790493,1.0306610288812201,,,
2007-09-06,1.3688,,,,0.790493,1.0306610288812201,,,
2007-09-07,1.3766,,,,0.790493,1.0306610288812201,,,
2007-09-10,1.3797,,,,0.790493,1.0306610288812201,,,
2007-09-11,1.3837,,,,0.790493,1.0306610288812201,,,
2007-09-12,1.3902,,,,0.790493,1.0306610288812201,,,
2007-09-13,1.3863,,,,0.790493,1.0306610288812201,,,
2007-09-14,1.3873,,,,0.790493,1.0306610288812201,,,
2007-09-17,1.3866,,,,0.790493,1.0306610288812201,,,
2007-09-18,1.3981,,,,0.790493,1.0306610288812201,,,
2007-09-19,1.3958,,,,0.790493,1.0306610288812201,,,
2007-09-20,1.4069,,,,0.790493,1.0306610288812201,,,
2007-09-21,1.4089,,,,0.790493,1.0306610288812201,,,
2007-09-24,1.4087,,,,0.790493,1.0306610288812201,,,
2007-09-25,1.4141,,,,0.790493,1.0306610288812201,,,
2007-09-26,1.4128,,,,0.790493,1.0306610288812201,,,
2007-09-27,1.4149,,,,0.790493,1.0306610288812201,,,
2007-09-28,1.4266,,,,0.790493,1.0306610288812201,,,
2007-10-01,1.4232,,,,0.790493,1.0306610288812201,,,
2007-10-02,1.415,,,,0.790493,1.0306610288812201,,,
2007-10-03,1.4087,,,,0.790493,1.0306610288812201,,,
2007-10-04,1.413,,,,0.790493,1.0306610288812201,,,
2007-10-05,1.4134,,,,0.790493,1.0306610288812201,,,
2007-10-08,1.4057,,,,0.790493,1.0306610288812201,,,
2007-10-09,1.4101,,,,0.790493,1.0306610288812201,,,
2007-10-10,1.4146,,,,0.790493,1.0306610288812201,,,
2007-10-11,1.4198,,,,0.790493,1.0306610288812201,,,
2007-10-12,1.4176,,,,0.790493,1.0306610288812201,,,
2007-10-15,1.421,,,,0.790493,1.0306610288812201,,,
2007-10-16,1.4165,,,,0.790493,1.0306610288812201,,,
2007-10-17,1.4202,,,,0.790493,1.0306610288812201,,,
2007-10-18,1.4293,,,,0.790493,1.0306610288812201,,,
2007-10-19,1.43,,,,0.790493,1.0306610288812201,,,
2007-10-22,1.4177,,,,0.790493,1.0306610288812201,,,
2007-10-23,1.4263,,,,0.790493,1.0306610288812201,,,
2007-10-24,1.4266,,,,0.790493,1.0306610288812201,,,
2007-10-25,1.4326,,,,0.790493,1.0306610288812201,,,
2007-10-26,1.4391,,,,0.790493,1.0306610288812201,,,
2007-10-29,1.4424,,,,0.790493,1.0306610288812201,,,
2007-10-30,1.4429,,,,0.790493,1.0306610288812201,,,
2007-10-31,1.448,,,,0.790493,1.0306610288812201,,,
2007-11-01,1.442,,,,0.790493,1.0306610288812201,,,
2007-11-02,1.4503,,,,0.790493,1.0306610288812201,,,
2007-11-05,1.4464,,,,0.790493,1.0306610288812201,,,
2007-11-06,1.4555,,,,0.790493,1.0306610288812201,,,
2007-11-07,1.4642,,,,0.790493,1.0306610288812201,,,
2007-11-08,1.4671,,,,0.790493,1.0306610288812201,,,
2007-11-09,1.4667,,,,0.790493,1.0306610288812201,,,
2007-11-12,1.4534,,,,0.790493,1.0306610288812201,,,
2007-11-13,1.4604,,,,0.790493,1.0306610288812201,,,
2007-11-14,1.4653,,,,0.790493,1.0306610288812201,,,
2007-11-15,1.462,,,,0.790493,1.0306610288812201,,,
2007-11-16,1.4663,,,,0.790493,1.0306610288812201,,,
2007-11-19,1.4663,,,,0.790493,1.0306610288812201,,,
2007-11-20,1.4821,,,,0.790493,1.0306610288812201,,,
2007-11-21,1.4854,,,,0.790493,1.0306610288812201,,,
2007-11-23,1.4836,,,,0.790493,1.0306610288812201,,,
2007-11-26,1.4878,,,,0.790493,1.0306610288812201,,,
2007-11-27,1.4821,,,,0.790493,1.0306610288812201,,,
2007-11-28,1.4831,,,,0.790493,1.0306610288812201,,,
2007-11-29,1.474,,,,0.790493,1.0306610288812201,,,
2007-11-30,1.4628,,,,0.790493,1.0306610288812201,,,
2007-12-03,1.467,,,,0.790493,1.0306610288812201,,,
2007-12-04,1.4765,,,,0.790493,1.0306610288812201,,,
2007-12-05,1.4614,,,,0.790493,1.0306610288812201,,,
2007-12-06,1.4627,,,,0.790493,1.0306610288812201,,,
2007-12-07,1.4653,,,,0.790493,1.0306610288812201,,,
2007-12-10,1.4713,,,,0.790493,1.0306610288812201,,,
2007-12-11,1.4655,,,,0.790493,1.0306610288812201,,,
2007-12-12,1.4704,,,,0.790493,1.0306610288812201,,,
2007-12-13,1.4632,,,,0.790493,1.0306610288812201,,,
2007-12-14,1.4422,,,,0.790493,1.0306610288812201,,,
2007-12-17,1.4398,,,,0.790493,1.0306610288812201,,,
2007-12-18,1.4407,,,,0.790493,1.0306610288812201,,,
2007-12-19,1.4377,,,,0.790493,1.0306610288812201,,,
2007-12-20,1.4318,,,,0.790493,1.0306610288812201,,,
2007-12-21,1.4356,,,,0.790493,1.0306610288812201,,,
2007-12-24,1.4398,,,,0.790493,1.0306610288812201,,,
2007-12-26,1.449,,,,0.790493,1.0306610288812201,,,
2007-12-27,1.4611,,,,0.790493,1.0306610288812201,,,
2007-12-28,1.4714,,,,0.790493,1.0306610288812201,,,
2007-12-31,1.4588,,,,0.790493,1.0306610288812201,,,
2008-01-02,1.4726,,,,0.775897,1.0699519091592962,,,
2008-01-03,1.4743,,,,0.775897,1.0699519091592962,,,
2008-01-04,1.4751,,,,0.775897,1.0699519091592962,,,
2008-01-07,1.4685,,,,0.775897,1.0699519091592962,,,
2008-01-08,1.4707,,,,0.775897,1.0699519091592962,,,
2008-01-09,1.4662,,,,0.775897,1.0699519091592962,,,
2008-01-10,1.4805,,,,0.775897,1.0699519091592962,,,
2008-01-11,1.4776,,,,0.775897,1.0699519091592962,,,
2008-01-14,1.4867,,,,0.775897,1.0699519091592962,,,
2008-01-15,1.48,,,,0.775897,1.0699519091592962,,,
2008-01-16,1.4649,,,,0.775897,1.0699519091592962,,,
2008-01-17,1.4641,,,,0.775897,1.0699519091592962,,,
2008-01-18,1.4615,,,,0.775897,1.0699519091592962,,,
2008-01-22,1.4637,,,,0.775897,1.0699519091592962,,,
2008-01-23,1.4628,,,,0.775897,1.0699519091592962,,,
2008-01-24,1.4757,,,,0.775897,1.0699519091592962,,,
2008-01-25,1.4671,,,,0.775897,1.0699519091592962,,,
2008-01-28,1.4786,,,,0.775897,1.0699519091592962,,,
2008-01-29,1.4773,,,,0.775897,1.0699519091592962,,,
2008-01-30,1.4878,,,,0.775897,1.0699519091592962,,,
2008-01-31,1.4863,,,,0.775897,1.0699519091592962,,,
2008-02-01,1.4798,,,,0.775897,1.0699519091592962,,,
2008-02-04,1.4826,,,,0.775897,1.0699519091592962,,,
2008-02-05,1.4648,,,,0.775897,1.0699519091592962,,,
2008-02-06,1.4612,,,,0.775897,1.0699519091592962,,,
2008-02-07,1.4483,,,,0.775897,1.0699519091592962,,,
2008-02-08,1.4511,,,,0.775897,1.0699519091592962,,,
2008-02-11,1.4525,,,,0.775897,1.0699519091592962,,,
2008-02-12,1.4581,,,,0.775897,1.0699519091592962,,,
2008-02-13,1.4569,,,,0.775897,1.0699519091592962,,,
2008-02-14,1.4637,,,,0.775897,1.0699519091592962,,,
2008-02-15,1.4677,,,,0.775897,1.0699519091592962,,,
2008-02-19,1.4727,,,,0.775897,1.0699519091592962,,,
2008-02-20,1.4711,,,,0.775897,1.0699519091592962,,,
2008-02-21,1.4807,,,,0.775897,1.0699519091592962,,,
2008-02-22,1.4829,,,,0.775897,1.0699519091592962,,,
2008-02-25,1.4826,,,,0.775897,1.0699519091592962,,,
2008-02-26,1.4983,,,,0.775897,1.0699519091592962,,,
2008-02-27,1.5115,,,,0.775897,1.0699519091592962,,,
2008-02-28,1.5213,,,,0.775897,1.0699519091592962,,,
2008-02-29,1.518,,,,0.775897,1.0699519091592962,,,
2008-03-03,1.5204,,,,0.775897,1.0699519091592962,,,
2008-03-04,1.521,,,,0.775897,1.0699519091592962,,,
2008-03-05,1.5268,,,,0.775897,1.0699519091592962,,,
2008-03-06,1.5387,,,,0.775897,1.0699519091592962,,,
2008-03-07,1.5344,,,,0.775897,1.0699519091592962,,,
2008-03-10,1.5339,,,,0.775897,1.0699519091592962,,,
2008-03-11,1.533,,,,0.775897,1.0699519091592962,,,
2008-03-12,1.5551,,,,0.775897,1.0699519091592962,,,
2008-03-13,1.564,,,,0.775897,1.0699519091592962,,,
2008-03-14,1.5671,,,,0.775897,1.0699519091592962,,,
2008-03-17,1.5728,,,,0.775897,1.0699519091592962,,,
2008-03-18,1.5624,,,,0.775897,1.0699519091592962,,,
2008-03-19,1.5626,,,,0.775897,1.0699519091592962,,,
2008-03-20,1.5437,,,,0.775897,1.0699519091592962,,,
2008-03-24,1.5424,,,,0.775897,1.0699519091592962,,,
2008-03-25,1.5629,,,,0.775897,1.0699519091592962,,,
2008-03-26,1.5846,,,,0.775897,1.0699519091592962,,,
2008-03-27,1.5783,,,,0.775897,1.0699519091592962,,,
2008-03-28,1.5794,,,,0.775897,1.0699519091592962,,,
2008-03-31,1.5771,,,,0.775897,1.0699519091592962,,,
2008-04-01,1.5607,,,,0.775897,1.0699519091592962,,,
2008-04-02,1.5691,,,,0.775897,1.0699519091592962,,,
2008-04-03,1.5682,,,,0.775897,1.0699519091592962,,,
2008-04-04,1.5738,,,,0.775897,1.0699519091592962,,,
2008-04-07,1.5701,,,,0.775897,1.0699519091592962,,,
2008-04-08,1.5699,,,,0.775897,1.0699519091592962,,,
2008-04-09,1.5829,,,,0.775897,1.0699519091592962,,,
2008-04-10,1.5742,,,,0.775897,1.0699519091592962,,,
2008-04-11,1.5802,,,,0.775897,1.0699519091592962,,,
2008-04-14,1.5843,,,,0.775897,1.0699519091592962,,,
2008-04-15,1.5791,,,,0.775897,1.0699519091592962,,,
2008-04-16,1.5946,,,,0.775897,1.0699519091592962,,,
2008-04-17,1.5897,,,,0.775897,1.0699519091592962,,,
2008-04-18,1.5813,,,,0.775897,1.0699519091592962,,,
2008-04-21,1.5906,,,,0.775897,1.0699519091592962,,,
2008-04-22,1.5994,,,,0.775897,1.0699519091592962,,,
2008-04-23,1.5889,,,,0.775897,1.0699519091592962,,,
2008-04-24,1.5678,,,,0.775897,1.0699519091592962,,,
2008-04-25,1.5628,,,,0.775897,1.0699519091592962,,,
2008-04-28,1.5658,,,,0.775897,1.0699519091592962,,,
2008-04-29,1.5564,,,,0.775897,1.0699519091592962,,,
2008-04-30,1.5619,,,,0.775897,1.0699519091592962,,,
2008-05-01,1.5469,,,,0.775897,1.0699519091592962,,,
2008-05-02,1.5423,,,,0.775897,1.0699519091592962,,,
2008-05-05,1.5493,,,,0.775897,1.0699519091592962,,,
2008-05-06,1.5529,,,,0.775897,1.0699519091592962,,,
2008-05-07,1.5387,,,,0.775897,1.0699519091592962,,,
2008-05-08,1.5402,,,,0.775897,1.0699519091592962,,,
2008-05-09,1.5481,,,,0.775897,1.0699519091592962,,,
2008-05-12,1.5545,,,,0.775897,1.0699519091592962,,,
2008-05-13,1.546,,,,0.775897,1.0699519091592962,,,
2008-05-14,1.5475,,,,0.775897,1.0699519091592962,,,
2008-05-15,1.5439,,,,0.775897,1.0699519091592962,,,
2008-05-16,1.5575,,,,0.775897,1.0699519091592962,,,
2008-05-19,1.5514,,,,0.775897,1.0699519091592962,,,
2008-05-20,1.5654,,,,0.775897,1.0699519091592962,,,
2008-05-21,1.5795,,,,0.775897,1.0699519091592962,,,
2008-05-22,1.5729,,,,0.775897,1.0699519091592962,,,
2008-05-23,1.576,,,,0.775897,1.0699519091592962,,,
2008-05-27,1.5682,,,,0.775897,1.0699519091592962,,,
2008-05-28,1.5639,,,,0.775897,1.0699519091592962,,,
2008-05-29,1.5515,,,,0.775897,1.0699519091592962,,,
2008-05-30,1.5554,,,,0.775897,1.0699519091592962,,,
2008-06-02,1.5541,,,,0.775897,1.0699519091592962,,,
2008-06-03,1.5441,,,,0.775897,1.0699519091592962,,,
2008-06-04,1.5431,,,,0.775897,1.0699519091592962,,,
2008-06-05,1.5587,,,,0.775897,1.0699519091592962,,,
2008-06-06,1.5776,,,,0.775897,1.0699519091592962,,,
2008-06-09,1.5642,,,,0.775897,1.0699519091592962,,,
2008-06-10,1.5461,,,,0.775897,1.0699519091592962,,,
2008-06-11,1.5552,,,,0.775897,1.0699519091592962,,,
2008-06-12,1.5447,,,,0.775897,1.0699519091592962,,,
2008-06-13,1.538,,,,0.775897,1.0699519091592962,,,
2008-06-16,1.5467,,,,0.775897,1.0699519091592962,,,
2008-06-17,1.5507,,,,0.775897,1.0699519091592962,,,
2008-06-18,1.5524,,,,0.775897,1.0699519091592962,,,
2008-06-19,1.5502,,,,0.775897,1.0699519091592962,,,
2008-06-20,1.5604,,,,0.775897,1.0699519091592962,,,
2008-06-23,1.552,,,,0.775897,1.0699519091592962,,,
2008-06-24,1.5567,,,,0.775897,1.0699519091592962,,,
2008-06-25,1.5668,,,,0.775897,1.0699519091592962,,,
2008-06-26,1.5756,,,,0.775897,1.0699519091592962,,,
2008-06-27,1.5793,,,,0.775897,1.0699519091592962,,,
2008-06-30,1.5755,,,,0.775897,1.0699519091592962,,,
2008-07-01,1.5791,,,,0.775897,1.0699519091592962,,,
2008-07-02,1.5879,,,,0.775897,1.0699519091592962,,,
2008-07-03,1.5694,,,,0.775897,1.0699519091592962,,,
2008-07-07,1.572,,,,0.775897,1.0699519091592962,,,
2008-07-08,1.5667,,,,0.775897,1.0699519091592962,,,
2008-07-09,1.574,,,,0.775897,1.0699519091592962,,,
2008-07-10,1.5785,,,,0.775897,1.0699519091592962,,,
2008-07-11,1.5936,,,,0.775897,1.0699519091592962,,,
2008-07-14,1.5904,,,,0.775897,1.0699519091592962,,,
2008-07-15,1.5917,,,,0.775897,1.0699519091592962,,,
2008-07-16,1.5822,,,,0.775897,1.0699519091592962,,,
2008-07-17,1.5864,,,,0.775897,1.0699519091592962,,,
2008-07-18,1.5846,,,,0.775897,1.0699519091592962,,,
2008-07-21,1.5924,,,,0.775897,1.0699519091592962,,,
2008-07-22,1.5781,,,,0.775897,1.0699519091592962,,,
2008-07-23,1.5689,,,,0.775897,1.0699519091592962,,,
2008-07-24,1.5678,,,,0.775897,1.0699519091592962,,,
2008-07-25,1.5708,,,,0.775897,1.0699519091592962,,,
2008-07-28,1.5742,,,,0.775897,1.0699519091592962,,,
2008-07-29,1.5584,,,,0.775897,1.0699519091592962,,,
2008-07-30,1.5574,,,,0.775897,1.0699519091592962,,,
2008-07-31,1.5599,,,,0.775897,1.0699519091592962,,,
2008-08-01,1.5562,,,,0.775897,1.0699519091592962,,,
2008-08-04,1.5575,,,,0.775897,1.0699519091592962,,,
2008-08-05,1.5456,,,,0.775897,1.0699519091592962,,,
2008-08-06,1.541,,,,0.775897,1.0699519091592962,,,
2008-08-07,1.5324,,,,0.775897,1.0699519091592962,,,
2008-08-08,1.5004,,,,0.775897,1.0699519091592962,,,
2008-08-11,1.4897,,,,0.775897,1.0699519091592962,,,
2008-08-12,1.4917,,,,0.775897,1.0699519091592962,,,
2008-08-13,1.4922,,,,0.775897,1.0699519091592962,,,
2008-08-14,1.4807,,,,0.775897,1.0699519091592962,,,
2008-08-15,1.4686,,,,0.775897,1.0699519091592962,,,
2008-08-18,1.4695,,,,0.775897,1.0699519091592962,,,
2008-08-19,1.4792,,,,0.775897,1.0699519091592962,,,
2008-08-20,1.4738,,,,0.775897,1.0699519091592962,,,
2008-08-21,1.4904,,,,0.775897,1.0699519091592962,,,
2008-08-22,1.4792,,,,0.775897,1.0699519091592962,,,
2008-08-25,1.4752,,,,0.775897,1.0699519091592962,,,
2008-08-26,1.4649,,,,0.775897,1.0699519091592962,,,
2008-08-27,1.4714,,,,0.775897,1.0699519091592962,,,
2008-08-28,1.4694,,,,0.775897,1.0699519091592962,,,
2008-08-29,1.4671,,,,0.775897,1.0699519091592962,,,
2008-09-02,1.4515,,,,0.775897,1.0699519091592962,,,
2008-09-03,1.4488,,,,0.775897,1.0699519091592962,,,
2008-09-04,1.4231,,,,0.775897,1.0699519091592962,,,
2008-09-05,1.4267,,,,0.775897,1.0699519091592962,,,
2008-09-08,1.4127,,,,0.775897,1.0699519091592962,,,
2008-09-09,1.4129,,,,0.775897,1.0699519091592962,,,
2008-09-10,1.3968,,,,0.775897,1.0699519091592962,,,
2008-09-11,1.4025,,,,0.775897,1.0699519091592962,,,
2008-09-12,1.4221,,,,0.775897,1.0699519091592962,,,
2008-09-15,1.4263,,,,0.775897,1.0699519091592962,,,
2008-09-16,1.4132,,,,0.775897,1.0699519091592962,,,
2008-09-17,1.4304,,,,0.775897,1.0699519091592962,,,
2008-09-18,1.4316,,,,0.775897,1.0699519091592962,,,
2008-09-19,1.4466,,,,0.775897,1.0699519091592962,,,
2008-09-22,1.4789,,,,0.775897,1.0699519091592962,,,
2008-09-23,1.4645,,,,0.775897,1.0699519091592962,,,
2008-09-24,1.4612,,,,0.775897,1.0699519091592962,,,
2008-09-25,1.4617,,,,0.775897,1.0699519091592962,,,
2008-09-26,1.4612,,,,0.775897,1.0699519091592962,,,
2008-09-29,1.442,,,,0.775897,1.0699519091592962,,,
2008-09-30,1.4111,,,,0.775897,1.0699519091592962,,,
2008-10-01,1.401,,,,0.775897,1.0699519091592962,,,
2008-10-02,1.3819,,,,0.775897,1.0699519091592962,,,
2008-10-03,1.377,,,,0.775897,1.0699519091592962,,,
2008-10-06,1.3487,,,,0.775897,1.0699519091592962,,,
2008-10-07,1.3592,,,,0.775897,1.0699519091592962,,,
2008-10-08,1.3631,,,,0.775897,1.0699519091592962,,,
2008-10-09,1.3589,,,,0.775897,1.0699519091592962,,,
2008-10-10,1.3407,,,,0.775897,1.0699519091592962,,,
2008-10-13,1.3586,,,,0.775897,1.0699519091592962,,,
2008-10-14,1.3622,,,,0.775897,1.0699519091592962,,,
2008-10-15,1.3462,,,,0.775897,1.0699519091592962,,,
2008-10-16,1.3476,,,,0.775897,1.0699519091592962,,,
2008-10-17,1.3407,,,,0.775897,1.0699519091592962,,,
